word,freq
,
"('', '')",9435
,
"('check', 'in')",423
,
"('in', 'This')",30
,
"('This', 'guy')",1
,
"('guy', 'knows')",1
,
"('knows', 'his')",2
,
"('his', 'stuff')",2
,
"('stuff', '')",21
,
"('', 'I')",2231
,
"('I', 'love')",151
,
"('love', 'that')",18
,
"('that', 'they')",68
,
"('they', 'offer')",21
,
"('offer', 'a')",15
,
"('a', 'wide')",10
,
"('wide', 'variety')",4
,
"('variety', 'of')",34
,
"('of', 'ad')",1
,
"('ad', 'ins')",1
,
"('ins', 'and')",1
,
"('and', 'the')",378
,
"('the', 'different')",7
,
"('different', 'types')",12
,
"('types', 'of')",17
,
"('of', 'milk')",13
,
"('milk', '')",81
,
"('', 'ie')",1
,
"('ie', '')",1
,
"('', 'almond')",4
,
"('almond', 'milk')",53
,
"('milk', 'etc')",1
,
"('etc', '')",32
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'had')",187
,
"('had', 'the')",68
,
"('the', 'Apollo')",1
,
"('Apollo', '')",1
,
"('', 'blackberry')",5
,
"('blackberry', 'orange')",1
,
"('orange', 'dark')",2
,
"('dark', 'chocolate')",9
,
"('chocolate', 'mocha')",7
,
"('mocha', '')",28
,
"('', 'Delicious')",20
,
"('Delicious', '')",12
,
"('', 'Husband')",4
,
"('Husband', 'had')",2
,
"('had', 'the')",68
,
"('the', 'cinnamon')",7
,
"('cinnamon', 'cappuccino')",1
,
"('cappuccino', 'which')",1
,
"('which', 'was')",50
,
"('was', 'also')",18
,
"('also', 'super')",2
,
"('super', 'yummy')",2
,
"('yummy', '')",14
,
"('', 'Try')",24
,
"('Try', 'this')",1
,
"('this', 'place')",363
,
"('place', 'out')",17
,
"('out', '')",129
,
"('', 'Going')",4
,
"('Going', 'back')",1
,
"('back', 'tomorrow')",1
,
"('tomorrow', '')",7
,
"('I', 'came')",46
,
"('came', 'here')",26
,
"('here', 'because')",7
,
"('because', 'of')",16
,
"('of', 'the')",422
,
"('the', 'good')",9
,
"('good', 'reviews')",2
,
"('reviews', 'on')",4
,
"('on', 'yelp')",3
,
"('yelp', '')",1
,
"('', 'I')",2231
,
"('I', 'm')",410
,
"('m', 'always')",8
,
"('always', 'in')",4
,
"('in', 'the')",432
,
"('the', 'area')",56
,
"('area', 'and')",12
,
"('and', 'I')",288
,
"('I', 'm')",410
,
"('m', 'starting')",1
,
"('starting', 'to')",2
,
"('to', 'realize')",1
,
"('realize', 'how')",1
,
"('how', 'overrated')",1
,
"('overrated', 'Starbucks')",1
,
"('Starbucks', 'can')",1
,
"('can', 'be')",50
,
"('be', '')",23
,
"('', 'So')",107
,
"('So', 'I')",18
,
"('I', 'decided')",25
,
"('decided', 'to')",38
,
"('to', 'give')",21
,
"('give', 'this')",21
,
"('this', 'little')",14
,
"('little', 'place')",10
,
"('place', 'a')",15
,
"('a', 'try')",15
,
"('try', '')",28
,
"('', 'I')",2231
,
"('I', 'was')",233
,
"('was', 'not')",40
,
"('not', 'disappointed')",10
,
"('disappointed', '')",21
,
"('', 'I')",2231
,
"('I', 'was')",233
,
"('was', 'greeted')",2
,
"('greeted', 'as')",1
,
"('as', 'soon')",3
,
"('soon', 'as')",7
,
"('as', 'I')",48
,
"('I', 'walked')",15
,
"('walked', 'in')",20
,
"('in', '')",113
,
"('', 'I')",2231
,
"('I', 'already')",2
,
"('already', 'knew')",2
,
"('knew', 'what')",3
,
"('what', 'I')",51
,
"('I', 'wanted')",30
,
"('wanted', '')",7
,
"('', 'the')",361
,
"('the', 'orange')",4
,
"('orange', 'dark')",2
,
"('dark', 'chocolate')",9
,
"('chocolate', 'mocha')",7
,
"('mocha', 'but')",2
,
"('but', 'still')",17
,
"('still', 'took')",2
,
"('took', 'a')",10
,
"('a', 'look')",1
,
"('look', 'in')",1
,
"('in', 'the')",432
,
"('the', 'menu')",36
,
"('menu', 'to')",2
,
"('to', 'confirm')",1
,
"('confirm', 'the')",1
,
"('the', 'name')",5
,
"('name', 'of')",2
,
"('of', 'the')",422
,
"('the', 'drink')",13
,
"('drink', '')",46
,
"('', 'It')",581
,
"('It', 's')",289
,
"('s', 'called')",2
,
"('called', 'JUPITER')",1
,
"('JUPITER', '')",1
,
"('', 'It')",581
,
"('It', 's')",289
,
"('s', 'pretty')",22
,
"('pretty', 'cool')",7
,
"('cool', '')",32
,
"('', 'the')",361
,
"('the', 'whole')",12
,
"('whole', 'menu')",1
,
"('menu', 'is')",11
,
"('is', 'based')",4
,
"('based', 'on')",9
,
"('on', 'planets')",1
,
"('planets', 'and')",1
,
"('and', 'solar')",1
,
"('solar', 'system')",1
,
"('system', '')",12
,
"('', 'My')",173
,
"('My', 'drink')",2
,
"('drink', 'was')",7
,
"('was', 'delicious')",51
,
"('delicious', '')",130
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'paid')",9
,
"('paid', '')",4
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'for')",123
,
"('for', 'a')",263
,
"('a', 'medium')",7
,
"('medium', 'size')",1
,
"('size', '')",12
,
"('', 'The')",1206
,
"('The', 'owner')",17
,
"('owner', 'introduced')",1
,
"('introduced', 'himself')",2
,
"('himself', 'and')",2
,
"('and', 'he')",16
,
"('he', 'seemed')",1
,
"('seemed', 'to')",10
,
"('to', 'really')",2
,
"('really', 'put')",1
,
"('put', 'a')",9
,
"('a', 'lot')",127
,
"('lot', 'of')",90
,
"('of', 'attention')",2
,
"('attention', 'and')",2
,
"('and', 'he')",16
,
"('he', 'made')",2
,
"('made', 'sure')",5
,
"('sure', 'the')",2
,
"('the', 'drink')",13
,
"('drink', 'was')",7
,
"('was', 'made')",11
,
"('made', 'to')",11
,
"('to', 'perfection')",12
,
"('perfection', '')",14
,
"('', 'He')",37
,
"('He', 'told')",4
,
"('told', 'me')",16
,
"('me', '')",150
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'hope')",20
,
"('hope', 'you')",3
,
"('you', 'love')",3
,
"('love', 'it')",14
,
"('it', '')",287
,
"('', 'and')",960
,
"('and', 'went')",4
,
"('went', 'on')",7
,
"('on', 'to')",3
,
"('to', 'tell')",8
,
"('tell', 'me')",6
,
"('me', 'how')",1
,
"('how', 'everything')",2
,
"('everything', 'is')",10
,
"('is', 'made')",14
,
"('made', 'by')",6
,
"('by', 'him')",1
,
"('him', '')",5
,
"('', 'the')",361
,
"('the', 'process')",4
,
"('process', 'of')",3
,
"('of', 'the')",422
,
"('the', 'orange')",4
,
"('orange', 'syrup')",2
,
"('syrup', 'and')",4
,
"('and', 'all')",18
,
"('all', '')",61
,
"('', 'I')",2231
,
"('I', 'was')",233
,
"('was', 'defiantly')",1
,
"('defiantly', 'impressed')",1
,
"('impressed', '')",9
,
"('', 'I')",2231
,
"('I', 'will')",79
,
"('will', 'defiantly')",1
,
"('defiantly', 'be')",1
,
"('be', 'back')",80
,
"('back', '')",124
,
"('', '')",9435
,
"('', '')",9435
,
"('Listed', 'in')",121
,
"('in', 'Lunch')",1
,
"('Lunch', 'Austin')",1
,
"('Austin', '')",277
,
"('', '')",9435
,
"('', 'Four')",4
,
"('Four', 'Star')",1
,
"('Star', '')",5
,
"('', 'Coffee')",68
,
"('Coffee', 'I')",3
,
"('I', 'm')",410
,
"('m', 'writing')",1
,
"('writing', 'this')",4
,
"('this', 'as')",5
,
"('as', 'I')",48
,
"('I', 'sip')",1
,
"('sip', 'on')",2
,
"('on', 'some')",6
,
"('some', 'kind')",5
,
"('kind', 'of')",79
,
"('of', 'magic')",1
,
"('magic', 'latte')",1
,
"('latte', 'that')",7
,
"('that', 'Naiman')",1
,
"('Naiman', 'created')",1
,
"('created', 'for')",1
,
"('for', 'me')",75
,
"('me', 'after')",3
,
"('after', 'I')",8
,
"('I', 'dragged')",1
,
"('dragged', 'my')",1
,
"('my', 'haggard')",1
,
"('haggard', 'behind')",1
,
"('behind', 'into')",1
,
"('into', 'Corona')",3
,
"('Corona', 'for')",1
,
"('for', 'some')",31
,
"('some', 'caffeine')",3
,
"('caffeine', '')",11
,
"('', '')",9435
,
"('', 'Normally')",1
,
"('Normally', 'I')",1
,
"('I', 'get')",31
,
"('get', 'a')",64
,
"('a', 'chlorophyll')",2
,
"('chlorophyll', 'and')",1
,
"('and', 'green')",2
,
"('green', 'tea')",31
,
"('tea', 'latte')",10
,
"('latte', 'with')",22
,
"('with', 'almond')",18
,
"('almond', 'milk')",53
,
"('milk', '')",81
,
"('', 'but')",644
,
"('but', 'today')",1
,
"('today', 'called')",1
,
"('called', 'for')",1
,
"('for', 'some')",31
,
"('some', 'extra')",2
,
"('extra', 'oomph')",1
,
"('oomph', '')",1
,
"('', 'I')",2231
,
"('I', 'was')",233
,
"('was', 'clearly')",1
,
"('clearly', 'not')",1
,
"('not', 'disappointed')",10
,
"('disappointed', '')",21
,
"('', '')",9435
,
"('', 'As')",49
,
"('As', 'he')",1
,
"('he', 'described')",1
,
"('described', 'it')",1
,
"('it', '')",287
,
"('', 'it')",277
,
"('it', 'tastes')",7
,
"('tastes', 'exactly')",1
,
"('exactly', 'like')",1
,
"('like', 'gingerbread')",1
,
"('gingerbread', '')",1
,
"('', 'I')",2231
,
"('I', 'agree')",4
,
"('agree', '')",3
,
"('', 'but')",644
,
"('but', 'it')",104
,
"('it', 's')",342
,
"('s', '')",40
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'x')",5
,
"('x', 'better')",2
,
"('better', 'than')",28
,
"('than', 'any')",7
,
"('any', 'gingerbread')",1
,
"('gingerbread', 'I')",1
,
"('I', 've')",317
,
"('ve', 'ever')",56
,
"('ever', 'had')",59
,
"('had', '')",71
,
"('', 'He')",37
,
"('He', 'also')",3
,
"('also', 'said')",2
,
"('said', '')",28
,
"('', '')",9435
,
"('', 'It')",581
,
"('It', 's')",289
,
"('s', 'sometimes')",1
,
"('sometimes', 'just')",1
,
"('just', 'really')",3
,
"('really', 'nice')",20
,
"('nice', 'to')",13
,
"('to', 'have')",74
,
"('have', 'the')",20
,
"('the', 'time')",44
,
"('time', 'to')",32
,
"('to', 'make')",61
,
"('make', 'something')",2
,
"('something', 'special')",1
,
"('special', 'for')",1
,
"('for', 'someone')",4
,
"('someone', '')",5
,
"('', '')",9435
,
"('', 'Can')",20
,
"('Can', 'it')",2
,
"('it', 'get')",2
,
"('get', 'better')",3
,
"('better', 'than')",28
,
"('than', 'that')",11
,
"('that', '')",69
,
"('', 'Can')",20
,
"('Can', 'it')",2
,
"('it', '')",287
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'Some')",20
,
"('Some', 'other')",1
,
"('other', 'bright')",1
,
"('bright', 'spots')",1
,
"('spots', 'about')",1
,
"('about', 'Corona')",2
,
"('Corona', '')",5
,
"('', 'they')",149
,
"('they', 'make')",19
,
"('make', 'a')",22
,
"('a', 'lot')",127
,
"('lot', 'of')",90
,
"('of', 'their')",62
,
"('their', 'own')",22
,
"('own', 'flavors')",1
,
"('flavors', 'from')",3
,
"('from', 'scratch')",5
,
"('scratch', '')",4
,
"('', 'the')",361
,
"('the', 'blackberry')",5
,
"('blackberry', 'syrup')",6
,
"('syrup', 'is')",1
,
"('is', 'fantastic')",12
,
"('fantastic', '')",23
,
"('', 'and')",960
,
"('and', 'so')",12
,
"('so', 'is')",1
,
"('is', 'the')",137
,
"('the', 'long')",5
,
"('long', 'brewed')",1
,
"('brewed', 'cinnamon')",1
,
"('cinnamon', 'clove')",1
,
"('clove', 'tea')",1
,
"('tea', '')",60
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'Edit')",1
,
"('Edit', '')",1
,
"('', 'I')",2231
,
"('I', 'previously')",1
,
"('previously', 'thought')",1
,
"('thought', 'they')",4
,
"('they', 'roast')",2
,
"('roast', 'their')",2
,
"('their', 'own')",22
,
"('own', 'beans')",1
,
"('beans', '')",29
,
"('', '')",9435
,
"('', 'someone')",2
,
"('someone', 'who')",9
,
"('who', 'doesn')",8
,
"('doesn', 't')",70
,
"('t', 'work')",5
,
"('work', 'there')",4
,
"('there', 'told')",1
,
"('told', 'me')",16
,
"('me', 'that')",9
,
"('that', '')",69
,
"('', 'See')",36
,
"('See', 'Naiman')",1
,
"('Naiman', 's')",5
,
"('s', 'comment')",1
,
"('comment', 'below')",1
,
"('below', '')",1
,
"('', 'Does')",2
,
"('Does', 'not')",2
,
"('not', 'change')",1
,
"('change', 'my')",3
,
"('my', 'opinion')",10
,
"('opinion', '')",12
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'found')",25
,
"('found', 'out')",3
,
"('out', 'today')",1
,
"('today', 'that')",1
,
"('that', 'the')",56
,
"('the', 'condensed')",1
,
"('condensed', 'milk')",4
,
"('milk', 'is')",15
,
"('is', 'handmade')",1
,
"('handmade', '')",1
,
"('', 'A')",81
,
"('A', 'lot')",6
,
"('lot', 'of')",90
,
"('of', 'the')",422
,
"('the', 'baked')",4
,
"('baked', 'goods')",36
,
"('goods', 'are')",4
,
"('are', 'as')",1
,
"('as', 'well')",127
,
"('well', '')",124
,
"('', 'They')",485
,
"('They', 'serve')",20
,
"('serve', 'sandwiches')",1
,
"('sandwiches', 'from')",4
,
"('from', 'Fricano')",1
,
"('Fricano', 's')",3
,
"('s', 'that')",4
,
"('that', 'are')",22
,
"('are', 'delicious')",18
,
"('delicious', '')",130
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'highly')",23
,
"('highly', 'recommend')",28
,
"('recommend', 'Corona')",1
,
"('Corona', 'to')",1
,
"('to', 'literally')",1
,
"('literally', 'anyone')",1
,
"('anyone', 'with')",1
,
"('with', 'tastebuds')",1
,
"('tastebuds', '')",1
,
"('', 'Just')",31
,
"('Just', 'go')",1
,
"('go', '')",53
,
"('', '')",9435
,
"('This', 'is')",115
,
"('is', 'my')",48
,
"('my', 'new')",23
,
"('new', 'go')",6
,
"('go', 'to')",70
,
"('to', 'coffee')",23
,
"('coffee', 'stop')",6
,
"('stop', '')",5
,
"('', 'Awesome')",8
,
"('Awesome', 'cold')",1
,
"('cold', 'brew')",63
,
"('brew', 'with')",6
,
"('with', 'many')",3
,
"('many', 'choices')",1
,
"('choices', 'for')",2
,
"('for', 'flavors')",1
,
"('flavors', '')",39
,
"('', 'if')",50
,
"('if', 'you')",214
,
"('you', 're')",146
,
"('re', 'into')",5
,
"('into', 'that')",7
,
"('that', 'like')",2
,
"('like', 'me')",14
,
"('me', '')",150
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'suggest')",5
,
"('suggest', 'cold')",1
,
"('cold', 'brew')",63
,
"('brew', 'with')",6
,
"('with', 'dark')",1
,
"('dark', 'chocolate')",9
,
"('chocolate', 'mocha')",7
,
"('mocha', 'and')",15
,
"('and', 'blackberry')",1
,
"('blackberry', '')",1
,
"('', '')",9435
,
"('', 'yum')",4
,
"('yum', '')",6
,
"('', 'The')",1206
,
"('The', 'owner')",17
,
"('owner', 'is')",11
,
"('is', 'super')",32
,
"('super', 'cool')",5
,
"('cool', 'and')",8
,
"('and', 'interesting')",5
,
"('interesting', 'to')",2
,
"('to', 'talk')",9
,
"('talk', 'to')",10
,
"('to', '')",50
,
"('', 'A')",81
,
"('A', 'great')",9
,
"('great', 'spot')",16
,
"('spot', 'for')",21
,
"('for', 'a')",263
,
"('a', 'variety')",19
,
"('variety', 'of')",34
,
"('of', 'coffee')",146
,
"('coffee', 'drinks')",24
,
"('drinks', 'and')",23
,
"('and', 'studying')",3
,
"('studying', '')",26
,
"('', 'Dark')",1
,
"('Dark', 'chocolate')",1
,
"('chocolate', 'mocha')",7
,
"('mocha', '')",28
,
"('', '')",9435
,
"('', 'blackberry')",5
,
"('blackberry', 'flavored')",1
,
"('flavored', 'cold')",1
,
"('cold', 'brew')",63
,
"('brew', '')",37
,
"('', 'Very')",44
,
"('Very', 'fresh')",1
,
"('fresh', '')",14
,
"('', 'flavorful')",6
,
"('flavorful', '')",9
,
"('', 'and')",960
,
"('and', 'not')",48
,
"('not', 'too')",50
,
"('too', 'sweet')",45
,
"('sweet', '')",76
,
"('', '')",9435
,
"('I', 'simply')",2
,
"('simply', 'love')",1
,
"('love', 'their')",9
,
"('their', 'innovative')",1
,
"('innovative', 'coffee')",1
,
"('coffee', 'and')",202
,
"('and', 'beverage')",2
,
"('beverage', 'inventions')",1
,
"('inventions', '')",1
,
"('', '')",9435
,
"('', 'Small')",15
,
"('Small', '')",4
,
"('', 'not')",80
,
"('not', 'a')",62
,
"('a', 'lot')",127
,
"('lot', 'of')",90
,
"('of', 'outlets')",29
,
"('outlets', '')",43
,
"('', 'but')",644
,
"('but', 'the')",98
,
"('the', 'owners')",14
,
"('owners', 'baristas')",1
,
"('baristas', 'are')",45
,
"('are', 'so')",26
,
"('so', 'welcoming')",4
,
"('welcoming', '')",14
,
"('', 'Spicy')",3
,
"('Spicy', 'Mexican')",1
,
"('Mexican', 'Mocha')",11
,
"('Mocha', 'latte')",1
,
"('latte', '')",138
,
"('', 'Not')",82
,
"('Not', 'sweet')",1
,
"('sweet', 'and')",23
,
"('and', 'not')",48
,
"('not', 'a')",62
,
"('a', 'lot')",127
,
"('lot', 'of')",90
,
"('of', 'cayenne')",1
,
"('cayenne', '')",1
,
"('', 'just')",53
,
"('just', 'like')",12
,
"('like', 'I')",20
,
"('I', 'like')",82
,
"('like', 'it')",38
,
"('it', '')",287
,
"('', '')",9435
,
"('Laidback', 'unpretensious')",1
,
"('unpretensious', 'coffee')",1
,
"('coffee', 'shop')",328
,
"('shop', '')",159
,
"('', 'Worth')",6
,
"('Worth', 'the')",3
,
"('the', 'stop')",2
,
"('stop', 'for')",4
,
"('for', 'coffee')",38
,
"('coffee', '')",570
,
"('', 'very')",41
,
"('very', 'limited')",6
,
"('limited', 'food')",1
,
"('food', 'choices')",1
,
"('choices', '')",8
,
"('', '')",9435
,
"('I', 'was')",233
,
"('was', 'nervous')",1
,
"('nervous', 'about')",1
,
"('about', 'an')",1
,
"('an', 'important')",2
,
"('important', 'meeting')",1
,
"('meeting', 'when')",1
,
"('when', 'I')",102
,
"('I', 'tried')",43
,
"('tried', 'this')",4
,
"('this', 'place')",363
,
"('place', 'out')",17
,
"('out', 'for')",21
,
"('for', 'the')",160
,
"('the', 'first')",44
,
"('first', 'time')",33
,
"('time', '')",100
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'walked')",15
,
"('walked', 'in')",20
,
"('in', 'frazzled')",1
,
"('frazzled', 'and')",1
,
"('and', 'walked')",3
,
"('walked', 'out')",1
,
"('out', 'with')",23
,
"('with', 'a')",185
,
"('a', 'smile')",12
,
"('smile', 'on')",2
,
"('on', 'my')",41
,
"('my', 'face')",5
,
"('face', '')",8
,
"('', '')",9435
,
"('', 'The')",1206
,
"('The', 'guy')",5
,
"('guy', 'who')",2
,
"('who', 'took')",4
,
"('took', 'my')",8
,
"('my', 'order')",13
,
"('order', 'was')",4
,
"('was', 'genuinely')",1
,
"('genuinely', 'friendly')",1
,
"('friendly', '')",114
,
"('', 'I')",2231
,
"('I', 'tried')",43
,
"('tried', 'the')",28
,
"('the', 'Luna')",2
,
"('Luna', 'Mocha')",1
,
"('Mocha', 'and')",7
,
"('and', 'it')",189
,
"('it', 'was')",296
,
"('was', 'delicious')",51
,
"('delicious', '')",130
,
"('', 'Seriously')",7
,
"('Seriously', 'made')",1
,
"('made', 'my')",13
,
"('my', 'day')",9
,
"('day', '')",95
,
"('', '')",9435
,
"('Updated', 'review')",31
,
"('review', 'I')",8
,
"('I', 'm')",410
,
"('m', 'not')",83
,
"('not', 'really')",8
,
"('really', 'a')",7
,
"('a', 'coffee')",118
,
"('coffee', 'person')",6
,
"('person', '')",14
,
"('', 'but')",644
,
"('but', 'I')",195
,
"('I', 'may')",6
,
"('may', 'have')",8
,
"('have', 'a')",223
,
"('a', 'new')",26
,
"('new', 'spot')",8
,
"('spot', '')",85
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'came')",46
,
"('came', 'thru')",1
,
"('thru', 'and')",1
,
"('and', 'got')",9
,
"('got', 'myself')",1
,
"('myself', 'a')",5
,
"('a', 'delicious')",15
,
"('delicious', 'chai')",2
,
"('chai', 'tea')",12
,
"('tea', 'latte')",10
,
"('latte', '')",138
,
"('', 'Really')",19
,
"('Really', 'one')",1
,
"('one', 'of')",115
,
"('of', 'the')",422
,
"('the', 'best')",193
,
"('best', 'I')",16
,
"('I', 've')",317
,
"('ve', 'ever')",56
,
"('ever', 'had')",59
,
"('had', '')",71
,
"('', 'Not')",82
,
"('Not', 'too')",11
,
"('too', 'spicy')",2
,
"('spicy', 'and')",2
,
"('and', 'you')",46
,
"('you', 'could')",19
,
"('could', 'taste')",3
,
"('taste', 'the')",9
,
"('the', 'saffron')",1
,
"('saffron', '')",2
,
"('', '')",9435
,
"('', 'and')",960
,
"('and', 'Naiman')",2
,
"('Naiman', 'was')",2
,
"('was', 'so')",51
,
"('so', 'nice')",13
,
"('nice', '')",81
,
"('', 'I')",2231
,
"('I', 'had')",187
,
"('had', 'never')",4
,
"('never', 'come')",1
,
"('come', 'here')",81
,
"('here', 'before')",5
,
"('before', 'and')",2
,
"('and', 'he')",16
,
"('he', 'gave')",1
,
"('gave', 'me')",18
,
"('me', 'free')",1
,
"('free', 'almond')",1
,
"('almond', 'milk')",53
,
"('milk', '')",81
,
"('', 'Will')",33
,
"('Will', 'definitely')",9
,
"('definitely', 'be')",50
,
"('be', 'coming')",21
,
"('coming', 'back')",37
